Strategy,lifecycle_infrastructure,environmental_restoration,safety,total_cost,aesthetic_benefit,avoided_economic_losses,net_benefit
INN,2.78E+06,0,3.47E+06,6.25E+06,0,0.00E+00,-6.25E+06
INC,1.62E+07,1011918.075,3.33E+06,2.06E+07,279596.0426,6.86E+06,-1.34E+07
INA,3.25E+07,2800588.446,3.33E+06,3.86E+07,727376.2509,1.30E+07,-2.49E+07
ICN,1.59E+07,1011918.075,4.27E+06,2.12E+07,279596.0426,2.11E+07,2.43E+05
IAN,3.22E+07,2800588.446,5.95E+06,4.10E+07,727376.2509,4.01E+07,-1.38E+05
JCC,1.97E+07,2023836.15,4.27E+06,2.60E+07,559192.0853,2.80E+07,2.56E+06
ICC,2.94E+07,2023836.15,4.27E+06,3.57E+07,559192.0853,2.80E+07,-7.12E+06
JAA,4.10E+07,5601176.892,5.95E+06,5.25E+07,1454752.502,5.31E+07,2.03E+06
IAA,6.20E+07,5601176.892,5.95E+06,7.35E+07,1454752.502,5.31E+07,-1.89E+07
