Strategy,lifecycle_infrastructure,environmental_restoration,safety,total_cost,aesthetic_benefit,avoided_economic_losses,net_benefit
INN,3.72E+06,0,4.32E+06,8.04E+06,0,0.00E+00,-8.04E+06
INC,2.05E+07,1449719.139,4.12E+06,2.61E+07,342654.2826,9.41E+06,-1.63E+07
INA,3.41E+07,3485703.201,4.12E+06,4.17E+07,746492.3041,1.64E+07,-2.46E+07
ICN,2.01E+07,1449719.139,5.50E+06,2.71E+07,342654.2826,2.90E+07,2.30E+06
IAN,3.38E+07,3485703.201,7.48E+06,4.48E+07,746492.3041,5.05E+07,6.46E+06
JCC,2.49E+07,2899438.279,5.50E+06,3.33E+07,685308.5651,3.84E+07,5.83E+06
ICC,3.70E+07,2899438.279,5.50E+06,4.54E+07,685308.5651,3.84E+07,-6.26E+06
JAA,4.28E+07,6971406.401,7.48E+06,5.72E+07,1492984.608,6.69E+07,1.12E+07
IAA,6.43E+07,6971406.401,7.48E+06,7.88E+07,1492984.608,66884912.62,-1.04E+07
