Strategy,lifecycle_infrastructure,environmental_restoration,safety,total_cost,aesthetic_benefit,avoided_economic_losses,net_benefit
INN,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
INC,1.00E+07,629499.3715,-2.05E+04,1.06E+07,2.13E+05,6.03E+06,-4.39E+06
INA,2.87E+07,2130287.218,-2.05E+04,3.08E+07,7.01E+05,1.12E+07,-1.89E+07
ICN,9.78E+06,629499.3715,5.34E+05,1.09E+07,2.13E+05,1.55E+07,4.74E+06
IAN,2.85E+07,2130287.218,1.87E+06,3.25E+07,7.01E+05,3.14E+07,-3.84E+05
JCC,1.26E+07,1258998.743,5.34E+05,1.44E+07,4.27E+05,2.00E+07,6.04E+06
ICC,1.98E+07,1258998.743,5.34E+05,2.16E+07,4.27E+05,2.00E+07,-1.16E+06
JAA,3.70E+07,4260574.436,1.87E+06,4.31E+07,1.40E+06,4.11E+07,-6.09E+05
IAA,5.72E+07,4260574.436,1.87E+06,6.33E+07,1.40E+06,4.11E+07,-2.08E+07
