capex_broadband,opex_broadband,lifecycle_infrastructure_broadband
0.0,179.38551779996627,179.38551779996627
0.0,39.095635874207105,39.095635874207105
0.0,67.34131133573219,67.34131133573219
0.0,2163.7921178115957,2163.7921178115957
0.0,763.1517233603951,763.1517233603951
0.0,3966.1269781158835,3966.1269781158835
0.0,386.25278029794316,386.25278029794316
0.0,129.92146934614695,129.92146934614695
0.0,154.1607876624017,154.1607876624017
0.0,100.58392908745179,100.58392908745179
0.0,2163.9779873501398,2163.9779873501398
0.0,395.8456802396589,395.8456802396589
0.0,33.87268938217529,33.87268938217529
0.0,999.1355101293536,999.1355101293536
0.0,80.48976594347707,80.48976594347707
0.0,444.88199115874136,444.88199115874136
0.0,44.37874769513851,44.37874769513851
0.0,162.22237471471888,162.22237471471888
0.0,38.10373193156446,38.10373193156446
0.0,28.076437782646057,28.076437782646057
0.0,12.010330059898399,12.010330059898399
0.0,1067.6818258548383,1067.6818258548383
0.0,94.12271790218128,94.12271790218128
0.0,48.10463071573662,48.10463071573662
0.0,948.9989077184736,948.9989077184736
0.0,870.8222475328572,870.8222475328572
0.0,125.08286704822655,125.08286704822655
0.0,41.85281597777935,41.85281597777935
0.0,26.012531506842844,26.012531506842844
0.0,35.14099784749652,35.14099784749652
0.0,38.24429956259956,38.24429956259956
0.0,2281.624157716648,2281.624157716648
0.0,46.421787111562914,46.421787111562914
0.0,623.2677809726982,623.2677809726982
0.0,40.133237274901376,40.133237274901376
0.0,24.052746370618348,24.052746370618348
0.0,74.32322704320369,74.32322704320369
0.0,1524.5765962816656,1524.5765962816656
0.0,1061.1262188166656,1061.1262188166656
0.0,81.31150305151615,81.31150305151615
0.0,9.791779321630443,9.791779321630443
0.0,32.57825214640821,32.57825214640821
0.0,739.7056845808479,739.7056845808479
0.0,47.01228996173137,47.01228996173137
0.0,197.87493974965858,197.87493974965858
0.0,42.424533298439826,42.424533298439826
0.0,1289.258345293957,1289.258345293957
0.0,30.082518881687875,30.082518881687875
0.0,1481.5980257711444,1481.5980257711444
0.0,12.055432174608251,12.055432174608251
0.0,17.28535643939468,17.28535643939468
0.0,57.827149025026216,57.827149025026216
0.0,636.7129275844688,636.7129275844688
0.0,2373.735914298776,2373.735914298776
0.0,1208.7568771239764,1208.7568771239764
0.0,53.19144889756194,53.19144889756194
0.0,2084.241522403309,2084.241522403309
0.0,539.391565697634,539.391565697634
0.0,80.97152752839224,80.97152752839224
0.0,949.636160653114,949.636160653114
0.0,983.2037743351739,983.2037743351739
0.0,856.6795731671236,856.6795731671236
0.0,5.142347774183856,5.142347774183856
0.0,471.5570009671012,471.5570009671012
0.0,12.95294643973789,12.95294643973789
0.0,1221.0359547077196,1221.0359547077196
0.0,1296.2051575010191,1296.2051575010191
0.0,26.50475966885917,26.50475966885917
0.0,14.242800934448175,14.242800934448175
0.0,80.05082930493728,80.05082930493728
0.0,88.49250839343335,88.49250839343335
0.0,764.8462567166337,764.8462567166337
0.0,153.5788495044781,153.5788495044781
0.0,636.6656132363578,636.6656132363578
0.0,116.09958560277612,116.09958560277612
0.0,190.8190761770794,190.8190761770794
0.0,20.379305416112704,20.379305416112704
0.0,51.30184091666432,51.30184091666432
0.0,62.89908673976098,62.89908673976098
0.0,237.00872782148733,237.00872782148733
0.0,43.46416160855309,43.46416160855309
0.0,64.25515831629939,64.25515831629939
0.0,48.26230507431815,48.26230507431815
0.0,17.940311260805256,17.940311260805256
0.0,141.73144061829626,141.73144061829626
0.0,1262.656357786415,1262.656357786415
0.0,102.43776733685092,102.43776733685092
0.0,23.147511409841332,23.147511409841332
0.0,45.50816320881603,45.50816320881603
0.0,52.39148627317813,52.39148627317813
0.0,51.42672563709359,51.42672563709359
0.0,50.69616082205295,50.69616082205295
0.0,55.40242719959695,55.40242719959695
0.0,17.038612103961956,17.038612103961956
0.0,79.76275409546967,79.76275409546967
0.0,426.9030282927699,426.9030282927699
0.0,57.00490789055904,57.00490789055904
0.0,11.358155215129464,11.358155215129464
0.0,17.566632384626118,17.566632384626118
0.0,9.89394813356692,9.89394813356692
0.0,1239.547933121607,1239.547933121607
0.0,25.311308267304117,25.311308267304117
0.0,57.35008038204054,57.35008038204054
0.0,76.70335684932628,76.70335684932628
0.0,67.74052317131739,67.74052317131739
0.0,214.46354900852398,214.46354900852398
0.0,403.8458578872487,403.8458578872487
0.0,189.99198473032718,189.99198473032718
0.0,852.3767316263758,852.3767316263758
0.0,118.07792517015527,118.07792517015527
0.0,44.821829217147226,44.821829217147226
0.0,10.457636608418643,10.457636608418643
0.0,86.16149948602532,86.16149948602532
0.0,76.65711140112094,76.65711140112094
0.0,76.17757529481634,76.17757529481634
0.0,26.030032634408105,26.030032634408105
0.0,829.5504686259787,829.5504686259787
0.0,641.4597047081468,641.4597047081468
0.0,72.22432320261419,72.22432320261419
0.0,95.70920801785196,95.70920801785196
0.0,247.27954682989824,247.27954682989824
0.0,52.14289576325307,52.14289576325307
0.0,1229.144642461127,1229.144642461127
0.0,30.00959138613152,30.00959138613152
0.0,89.82131250442727,89.82131250442727
0.0,56.04937201066868,56.04937201066868
0.0,31.028090153159646,31.028090153159646
0.0,1123.7394551076786,1123.7394551076786
0.0,206.19579643465684,206.19579643465684
0.0,967.2231384590458,967.2231384590458
0.0,786.2596057506969,786.2596057506969
0.0,45.690751643189735,45.690751643189735
0.0,15.782262009771717,15.782262009771717
0.0,880.5380149751106,880.5380149751106
0.0,134.6233355607871,134.6233355607871
0.0,67.37342952008512,67.37342952008512
0.0,102.1340650407406,102.1340650407406
0.0,105.568072812536,105.568072812536
0.0,19.062447525963915,19.062447525963915
0.0,22.643531198178486,22.643531198178486
0.0,61.46784520215413,61.46784520215413
0.0,45.55220598338781,45.55220598338781
0.0,437.23736622314914,437.23736622314914
0.0,94.23509924006238,94.23509924006238
0.0,18.398076673238105,18.398076673238105
0.0,25.789546665833665,25.789546665833665
0.0,299.45577388018955,299.45577388018955
0.0,46.19841743470212,46.19841743470212
0.0,1587.1963544817859,1587.1963544817859
0.0,1048.1525746894577,1048.1525746894577
0.0,43.25177760891016,43.25177760891016
0.0,1171.7901136266617,1171.7901136266617
0.0,1128.7840476272054,1128.7840476272054
0.0,901.6877383049276,901.6877383049276
0.0,696.1062102767675,696.1062102767675
0.0,38.435645493009226,38.435645493009226
0.0,71.20904323817705,71.20904323817705
0.0,1029.077173179601,1029.077173179601
0.0,976.848254566005,976.848254566005
0.0,50.690177594338444,50.690177594338444
0.0,43.8108113880511,43.8108113880511
0.0,56.46692598366054,56.46692598366054
0.0,103.86307302764904,103.86307302764904
0.0,29.820605404657474,29.820605404657474
0.0,37.2252080371771,37.2252080371771
0.0,166.23471871222267,166.23471871222267
0.0,628.692437821651,628.692437821651
0.0,1080.7050739735998,1080.7050739735998
0.0,63.44131156057573,63.44131156057573
0.0,20.634601698504856,20.634601698504856
0.0,1249.2837178240507,1249.2837178240507
0.0,518.1787997931264,518.1787997931264
0.0,62.26593219002514,62.26593219002514
0.0,395.2878464724092,395.2878464724092
0.0,147.80104943269333,147.80104943269333
0.0,2262.577105651632,2262.577105651632
0.0,1295.993243910723,1295.993243910723
0.0,119.26745315122156,119.26745315122156
0.0,12.720506455567373,12.720506455567373
0.0,38.254818354646794,38.254818354646794
0.0,18.931333152138404,18.931333152138404
0.0,44.601243941334324,44.601243941334324
0.0,37.01373340249895,37.01373340249895
0.0,40.8022971444187,40.8022971444187
0.0,1788.62309539844,1788.62309539844
0.0,38.62534714906642,38.62534714906642
0.0,64.25181108499615,64.25181108499615
0.0,51.00588852942245,51.00588852942245
0.0,63.84521221172557,63.84521221172557
0.0,1106.2204417903831,1106.2204417903831
0.0,44.68372262997034,44.68372262997034
0.0,21.99665505528339,21.99665505528339
0.0,972.4287912103152,972.4287912103152
0.0,105.02666081821907,105.02666081821907
0.0,1005.5414868070923,1005.5414868070923
0.0,98.14331408053845,98.14331408053845
0.0,60.37093524260779,60.37093524260779
0.0,1977.8544323527453,1977.8544323527453
0.0,36.86765084428563,36.86765084428563
0.0,1510.4435480952598,1510.4435480952598
0.0,61.94132854232064,61.94132854232064
0.0,75.28540485635254,75.28540485635254
0.0,51.00415631736129,51.00415631736129
0.0,22.77465223041313,22.77465223041313
0.0,21.535829617229655,21.535829617229655
0.0,821.9872469698871,821.9872469698871
0.0,17.693585644995842,17.693585644995842
0.0,4325.622462504034,4325.622462504034
0.0,24.071198514916425,24.071198514916425
0.0,1423.9121093407214,1423.9121093407214
0.0,19.912081706218547,19.912081706218547
0.0,1378.3998495629255,1378.3998495629255
0.0,55.76170351764812,55.76170351764812
0.0,926.0415151208949,926.0415151208949
0.0,35.45206117878076,35.45206117878076
0.0,873.8622677947517,873.8622677947517
0.0,455.11484673596476,455.11484673596476
0.0,74.11087005975617,74.11087005975617
0.0,917.2023082699825,917.2023082699825
0.0,14.6182119740862,14.6182119740862
0.0,2178.3568357916547,2178.3568357916547
0.0,45.29728139179403,45.29728139179403
0.0,284.48353853527703,284.48353853527703
0.0,59.57393206637342,59.57393206637342
0.0,30.6132503378368,30.6132503378368
0.0,199.18365333849,199.18365333849
0.0,64.74386449597553,64.74386449597553
0.0,23.465148201840783,23.465148201840783
0.0,1504.081889097209,1504.081889097209
0.0,783.224605203486,783.224605203486
0.0,1109.444596697034,1109.444596697034
0.0,655.4159435032523,655.4159435032523
0.0,503.9767104309332,503.9767104309332
0.0,582.3857294762175,582.3857294762175
0.0,11.65487439044547,11.65487439044547
0.0,27.753009204559923,27.753009204559923
0.0,22.2533895907321,22.2533895907321
0.0,27.804429572900457,27.804429572900457
0.0,379.08388422179104,379.08388422179104
0.0,498.44593583549465,498.44593583549465
0.0,64.6232457212749,64.6232457212749
0.0,47.78410076012568,47.78410076012568
0.0,472.59068241917106,472.59068241917106
0.0,77.54238907967773,77.54238907967773
0.0,1696.7246968419422,1696.7246968419422
0.0,12.69148682562235,12.69148682562235
0.0,679.6376943421284,679.6376943421284
0.0,37.25924392954479,37.25924392954479
0.0,60.86300783410672,60.86300783410672
0.0,1066.6257658698742,1066.6257658698742
0.0,75.2311959169291,75.2311959169291
0.0,46.34507953018061,46.34507953018061
0.0,49.977079140866586,49.977079140866586
0.0,2707.6403029146204,2707.6403029146204
0.0,50.815955672619005,50.815955672619005
0.0,53.751876466670396,53.751876466670396
0.0,531.4774194144254,531.4774194144254
0.0,19.738086713208386,19.738086713208386
0.0,53.608539737834896,53.608539737834896
0.0,31.618515524522543,31.618515524522543
0.0,300.5545903445539,300.5545903445539
0.0,1204.9170195568558,1204.9170195568558
0.0,972.8054306461712,972.8054306461712
0.0,48.783712954358776,48.783712954358776
0.0,429.6414100294562,429.6414100294562
0.0,50.93060862689049,50.93060862689049
0.0,74.84043165979611,74.84043165979611
0.0,185.5045774034273,185.5045774034273
0.0,38.919721680504296,38.919721680504296
0.0,362.1751322516474,362.1751322516474
0.0,1041.2010031733537,1041.2010031733537
0.0,25.219985966461334,25.219985966461334
0.0,49.26959221983526,49.26959221983526
0.0,23.72425150785942,23.72425150785942
0.0,21.035871476980226,21.035871476980226
0.0,79.94305573882261,79.94305573882261
0.0,11.02924458631088,11.02924458631088
0.0,46.10334413942987,46.10334413942987
0.0,873.6516369573013,873.6516369573013
0.0,158.995091981975,158.995091981975
0.0,4398.167926770069,4398.167926770069
0.0,2887.511508328299,2887.511508328299
0.0,20.68314937938017,20.68314937938017
0.0,3544.6098951345907,3544.6098951345907
0.0,147.8590154451104,147.8590154451104
0.0,56.79952875992877,56.79952875992877
0.0,138.03561372301948,138.03561372301948
0.0,582.5465190324626,582.5465190324626
0.0,3462.316073510021,3462.316073510021
0.0,32.99527928546646,32.99527928546646
0.0,62.97221998683088,62.97221998683088
0.0,7220.055051648748,7220.055051648748
0.0,441.12700532996206,441.12700532996206
0.0,41.47556132762221,41.47556132762221
0.0,54.759471297656205,54.759471297656205
0.0,221.81031698503583,221.81031698503583
0.0,100.08264687711896,100.08264687711896
0.0,1377.4718192768169,1377.4718192768169
0.0,39.549093853078936,39.549093853078936
0.0,158.26534289077833,158.26534289077833
0.0,103.84966030885293,103.84966030885293
0.0,46.14876479304696,46.14876479304696
0.0,62.013957810766854,62.013957810766854
0.0,57.281681043915746,57.281681043915746
0.0,59.55466323829757,59.55466323829757
0.0,815.3602053196767,815.3602053196767
0.0,18.012261863203904,18.012261863203904
0.0,1199.9392860014477,1199.9392860014477
0.0,25.978967974861547,25.978967974861547
0.0,45.64133650509317,45.64133650509317
0.0,53.10677065423735,53.10677065423735
0.0,107.50946513570248,107.50946513570248
0.0,95.35104324150974,95.35104324150974
0.0,132.63379351635024,132.63379351635024
0.0,47.045155091848244,47.045155091848244
0.0,33.364874691835375,33.364874691835375
0.0,1294.0771550515676,1294.0771550515676
0.0,68.89233546214678,68.89233546214678
0.0,31.333371993447102,31.333371993447102
0.0,65.7740885028042,65.7740885028042
0.0,407.14477533975287,407.14477533975287
0.0,22.426240053952,22.426240053952
0.0,35.247221512649745,35.247221512649745
0.0,37.43989101228431,37.43989101228431
0.0,177.1381028241091,177.1381028241091
0.0,26.02505039430515,26.02505039430515
0.0,9.199399302927667,9.199399302927667
0.0,44.68448245112324,44.68448245112324
0.0,24.365194669127384,24.365194669127384
0.0,633.8066959410298,633.8066959410298
0.0,245.43569341590472,245.43569341590472
0.0,142.75839987003948,142.75839987003948
0.0,102.69463387711536,102.69463387711536
0.0,24.213955934146448,24.213955934146448
0.0,38.066566079995994,38.066566079995994
0.0,66.93748263606885,66.93748263606885
0.0,425.14344660764186,425.14344660764186
0.0,2237.2530492023775,2237.2530492023775
0.0,34.96590863939805,34.96590863939805
0.0,42.78713883627655,42.78713883627655
0.0,54.37405400776179,54.37405400776179
0.0,1471.3331679810835,1471.3331679810835
0.0,53.11579093331883,53.11579093331883
0.0,26.72549908608091,26.72549908608091
0.0,58.90541181272327,58.90541181272327
0.0,727.4236496879204,727.4236496879204
0.0,1376.9317016350694,1376.9317016350694
0.0,22.916902274536778,22.916902274536778
0.0,21.910867766155327,21.910867766155327
0.0,2382.442588039822,2382.442588039822
0.0,179.28264966971972,179.28264966971972
0.0,211.57784138580138,211.57784138580138
0.0,940.0558129651638,940.0558129651638
0.0,103.96295797673707,103.96295797673707
0.0,906.8679874070351,906.8679874070351
0.0,14.239895755875024,14.239895755875024
0.0,846.8590211263337,846.8590211263337
0.0,61.60202676460373,61.60202676460373
0.0,109.32315975290228,109.32315975290228
0.0,90.94788416665813,90.94788416665813
0.0,159.08080735343304,159.08080735343304
0.0,32.046165406880775,32.046165406880775
0.0,1205.0602712956825,1205.0602712956825
0.0,32.02720933039617,32.02720933039617
0.0,19.16147911092372,19.16147911092372
0.0,46.88724446135892,46.88724446135892
0.0,160.05133115782894,160.05133115782894
0.0,75.49693754071203,75.49693754071203
0.0,297.69172645043597,297.69172645043597
0.0,52.90905440484132,52.90905440484132
0.0,33.7865784015978,33.7865784015978
0.0,717.4989072927893,717.4989072927893
0.0,83.58949263563744,83.58949263563744
0.0,67.08548820451827,67.08548820451827
0.0,60.41124930534018,60.41124930534018
0.0,40.50007730775383,40.50007730775383
0.0,1046.594054210574,1046.594054210574
0.0,759.6788499475853,759.6788499475853
0.0,1254.3105418069322,1254.3105418069322
0.0,1182.0547649715888,1182.0547649715888
0.0,57.3664415221877,57.3664415221877
0.0,55.7409969916182,55.7409969916182
0.0,1560.333891868063,1560.333891868063
0.0,52.13841244663098,52.13841244663098
0.0,32.67039258135703,32.67039258135703
0.0,460.63434536776714,460.63434536776714
0.0,27.68893352120354,27.68893352120354
0.0,69.31065286049163,69.31065286049163
0.0,768.8655122912937,768.8655122912937
0.0,25.129395684425294,25.129395684425294
0.0,1046.0981877334448,1046.0981877334448
0.0,783.8601531163176,783.8601531163176
0.0,53.357220109507416,53.357220109507416
0.0,34.99027435638008,34.99027435638008
0.0,39.566344874349284,39.566344874349284
0.0,55.246080586081845,55.246080586081845
0.0,2261.950630769239,2261.950630769239
0.0,78.24428759587485,78.24428759587485
0.0,50.4154495549067,50.4154495549067
0.0,44.05604397903477,44.05604397903477
0.0,267.43516479212036,267.43516479212036
0.0,36.2237219373214,36.2237219373214
0.0,52.54705711419323,52.54705711419323
0.0,351.8295887341432,351.8295887341432
0.0,1107.4354175473484,1107.4354175473484
0.0,18.16924741554236,18.16924741554236
0.0,2189.3553605986485,2189.3553605986485
0.0,682.7791792594844,682.7791792594844
0.0,397.09589854851254,397.09589854851254
0.0,109.92274860971132,109.92274860971132
0.0,320.65002604207825,320.65002604207825
0.0,16.61154682786871,16.61154682786871
0.0,35.144540124020196,35.144540124020196
0.0,68.85850799260105,68.85850799260105
0.0,36.97167910666528,36.97167910666528
0.0,165.18406989457375,165.18406989457375
0.0,562.4930277517896,562.4930277517896
0.0,21.26885107243242,21.26885107243242
0.0,13.921243799923458,13.921243799923458
0.0,920.5540991890907,920.5540991890907
0.0,1138.7553446972352,1138.7553446972352
0.0,68.91096995313511,68.91096995313511
0.0,1262.9156796154355,1262.9156796154355
0.0,36.46986799872751,36.46986799872751
0.0,87.95545382545322,87.95545382545322
0.0,14.948779855468237,14.948779855468237
0.0,1081.4042581838935,1081.4042581838935
0.0,1348.719553563176,1348.719553563176
0.0,141.68530828911847,141.68530828911847
0.0,3314.7260645466613,3314.7260645466613
0.0,47.93223645509286,47.93223645509286
0.0,373.4663273745959,373.4663273745959
0.0,48.84179926300907,48.84179926300907
0.0,45.57347484224989,45.57347484224989
0.0,38.53346697842415,38.53346697842415
0.0,49.49769299259172,49.49769299259172
0.0,16.612182117839385,16.612182117839385
0.0,593.5835007731611,593.5835007731611
0.0,2258.3645849011423,2258.3645849011423
0.0,48.30266966887657,48.30266966887657
0.0,215.29130236693334,215.29130236693334
0.0,14.314515671850689,14.314515671850689
0.0,28.030560466602893,28.030560466602893
0.0,437.91762143226214,437.91762143226214
0.0,48.72295360175215,48.72295360175215
0.0,245.45349796975066,245.45349796975066
0.0,1048.8032042726184,1048.8032042726184
0.0,29.075621689950225,29.075621689950225
0.0,1237.1685904165329,1237.1685904165329
0.0,96.37810390491134,96.37810390491134
0.0,3603.521253584656,3603.521253584656
0.0,591.8477510691735,591.8477510691735
0.0,616.3228575706873,616.3228575706873
0.0,45.30464963753754,45.30464963753754
0.0,17.150989192386223,17.150989192386223
0.0,945.1292871240651,945.1292871240651
0.0,33.18790671997239,33.18790671997239
0.0,23.71190668125197,23.71190668125197
0.0,1770.6614478548822,1770.6614478548822
0.0,60.18917170877229,60.18917170877229
0.0,45.176582749094194,45.176582749094194
0.0,1207.1280160396363,1207.1280160396363
0.0,10.69731984080421,10.69731984080421
0.0,4163.890179077181,4163.890179077181
0.0,477.1626123851581,477.1626123851581
0.0,33.246195526740216,33.246195526740216
0.0,51.701242710168536,51.701242710168536
0.0,2511.054345963085,2511.054345963085
0.0,83.2930903614699,83.2930903614699
0.0,850.7703261177247,850.7703261177247
0.0,977.4740914574943,977.4740914574943
0.0,531.208304631337,531.208304631337
0.0,556.9265386660464,556.9265386660464
0.0,38.74542450187849,38.74542450187849
0.0,1023.2665791693851,1023.2665791693851
0.0,1571.6088515726474,1571.6088515726474
0.0,30.38308183019058,30.38308183019058
0.0,458.9806764078608,458.9806764078608
0.0,271.12811741381176,271.12811741381176
0.0,816.2151256060299,816.2151256060299
0.0,33.63347206076397,33.63347206076397
0.0,944.2794517052646,944.2794517052646
0.0,649.1616361697908,649.1616361697908
0.0,253.2983138706521,253.2983138706521
0.0,30.33683138251572,30.33683138251572
0.0,452.75551389173984,452.75551389173984
0.0,625.0996182025971,625.0996182025971
0.0,25.138464622000125,25.138464622000125
0.0,664.9640397516384,664.9640397516384
0.0,552.8855136814166,552.8855136814166
0.0,32.73546435686128,32.73546435686128
0.0,1229.6675826521819,1229.6675826521819
0.0,72.45416740346691,72.45416740346691
0.0,808.766304288918,808.766304288918
0.0,1627.505240568925,1627.505240568925
0.0,16.135599083569094,16.135599083569094
0.0,116.41688131056225,116.41688131056225
0.0,788.4273196515949,788.4273196515949
0.0,1338.954878510871,1338.954878510871
0.0,1648.2920369967937,1648.2920369967937
0.0,298.3447745436102,298.3447745436102
0.0,37.703020439236546,37.703020439236546
0.0,65.80406572264103,65.80406572264103
0.0,100.38672772556758,100.38672772556758
0.0,60.46334911420854,60.46334911420854
0.0,12.413014131517281,12.413014131517281
0.0,27.5824815856723,27.5824815856723
0.0,278.859516044019,278.859516044019
0.0,773.6052686131665,773.6052686131665
0.0,57.88028059904141,57.88028059904141
0.0,61.48895138459013,61.48895138459013
0.0,70.64527968053811,70.64527968053811
0.0,55.43465828993501,55.43465828993501
0.0,13.485513850646928,13.485513850646928
0.0,1634.617403568159,1634.617403568159
0.0,22.170272765929685,22.170272765929685
0.0,381.754808710366,381.754808710366
0.0,1121.4635698316902,1121.4635698316902
0.0,145.22567069677513,145.22567069677513
0.0,99.83781637271086,99.83781637271086
0.0,809.1253702989811,809.1253702989811
0.0,51.38385972600562,51.38385972600562
0.0,36.367295348659944,36.367295348659944
0.0,110.8083684611446,110.8083684611446
0.0,66.21075776608866,66.21075776608866
0.0,46.452454568315495,46.452454568315495
0.0,19.16946508285226,19.16946508285226
0.0,71.70568989913465,71.70568989913465
0.0,1977.7114770286132,1977.7114770286132
0.0,3653.4670823141646,3653.4670823141646
0.0,136.40308294038212,136.40308294038212
0.0,70.87870277578757,70.87870277578757
