el_underground_proportion,br_underground_proportion
0.3383761896897459,0.3475081845716895
0.3383761896897459,0.9074260052343655
0.3383761896897459,0.9334980143708033
0.3383761896897459,0.9559998482003766
0.3383761896897459,0.9763815864248168
0.3383761896897459,0.9933576275882288
0.3383761896897459,1.0020023415939185
0.3383761896897459,1.009246268464841
0.3383761896897459,1.0139102564704447
0.3383761896897459,1.0158541219371806
0.3383761896897459,1.017912408892306
0.3383761896897459,1.0195836275651486
0.3383761896897459,1.0206228052354944
0.3383761896897459,1.0206228052354944
0.3383761896897459,1.0206228052354944
0.3383761896897459,1.0206228052354944
0.3383761896897459,1.0206228052354944
0.3383761896897459,1.0206228052354944
0.3383761896897459,1.0206228052354944
0.3383761896897459,1.0206228052354944
0.3383761896897459,1.0206228052354944
0.3383761896897459,1.0206228052354944
0.3383761896897459,1.0206228052354944
0.3383761896897459,1.0206228052354944
0.3383761896897459,1.0206228052354944
0.3383761896897459,1.0206228052354944
0.3383761896897459,1.0206228052354944
0.3383761896897459,1.0206228052354944
0.3383761896897459,1.0206228052354944
0.3383761896897459,1.0206228052354944
0.3383761896897459,1.0206228052354944
0.3383761896897459,1.0206228052354944
0.3383761896897459,1.0206228052354944
0.3383761896897459,1.0206228052354944
0.3383761896897459,1.0206228052354944
0.3383761896897459,1.0206228052354944
0.3383761896897459,1.0206228052354944
0.3383761896897459,1.0206228052354944
0.3383761896897459,1.0206228052354944
0.3383761896897459,1.0206228052354944
