year,capex_el,opex_el,lifecycle_infrastructure_el,environmental_restoration_el,non_fatal_el,fatal_el,safety_el,total_cost_el,capex_br,opex_br,lifecycle_infrastructure_br,environmental_restoration_br,non_fatal_br,fatal_br,safety_br,total_cost_br
13,2242039.094254156,33834.85797013317,2292997.6169030396,75128.72325289821,176012.8440307043,73129.72004520815,249142.56407591244,2617268.90423185,2218647.8549022907,19955.652369235508,2251331.3128967197,75128.72325289821,176012.8440307043,73129.72004520815,249142.56407591244,2575602.6002255306
14,2876865.9718544045,34511.55512953583,2932804.5392403994,86152.14679329898,187872.64779393736,78057.22481778623,265929.8726117236,3284886.5586454216,2820542.2033444536,20354.76541662022,2857234.011970007,86152.14679329898,187872.64779393736,78057.22481778623,265929.8726117236,3209316.031375029
15,2337664.7047722307,36413.77278636737,2393712.5090905456,95294.70339756006,199649.1560268445,82950.12200904095,282599.2780358855,2771606.490523991,2307909.291699474,22126.07853700441,2343528.7750137164,95294.70339756006,199649.1560268445,82950.12200904095,282599.2780358855,2721422.756447162
16,2448846.2753659906,37142.04824209472,2507483.96423286,104835.76504422129,212833.0895461626,88427.77548752337,301260.865033686,2913580.594310767,2402478.936694444,22568.600107744496,2439671.0374392825,104835.76504422129,212833.0895461626,88427.77548752337,301260.865033686,2845767.6675171894
17,3235432.3930897494,39249.44692790572,3300133.4457019083,116247.55727976645,223767.52003641985,92970.80667942212,316738.326715842,3733119.3296975167,3173181.750035767,24369.57491099156,3215409.780956926,116247.55727976645,223767.52003641985,92970.80667942212,316738.326715842,3648395.6649525343
18,2207766.995835014,40034.435866463835,2270309.8436876,124474.42751649016,235178.55962791143,97711.85915968881,332890.41878760024,2727674.68999169,2155807.579798584,24856.96640921139,2194509.890934253,124474.42751649016,235178.55962791143,97711.85915968881,332890.41878760024,2651874.737238344
19,3420281.699392142,40595.202104816475,3490727.6939527597,136382.08947444876,248826.97925166,103382.4970704662,352209.47632212617,3979319.259749335,3339533.1103993882,24985.272912135246,3385197.8967993525,136382.08947444876,248826.97925166,103382.4970704662,352209.47632212617,3873789.4625959275
20,2546947.40235749,41407.1061469128,2616267.631399542,144704.76130997928,258666.25557770373,107470.51420997393,366136.7697876777,3127109.1624971987,2472349.8665234703,25484.97837037795,2515387.18386771,144704.76130997928,258666.25557770373,107470.51420997393,366136.7697876777,3026228.714965367
21,1677946.4885179107,44086.995035002285,1745636.2408372085,150203.32471052295,272907.7317442388,113387.55492836342,386295.28667260223,2282134.8522203336,1610292.7095557514,27878.677898418355,1650444.9374486208,150203.32471052295,272907.7317442388,113387.55492836342,386295.28667260223,2186943.548831746
22,2354345.6443010643,44968.734935702334,2427370.8820626624,157224.13250560858,282861.5860782023,117523.1768758535,400384.7629540558,2984979.777522327,2277757.1592364456,28436.251456386723,2322329.945620832,157224.13250560858,282861.5860782023,117523.1768758535,400384.7629540558,2879938.8410804966
23,1896336.1196342912,48551.08843531657,1969329.6147842207,162763.59336251856,289437.82748440746,120255.47005385363,409693.2975382611,2541786.505685,1797598.8960353704,31598.78050151315,1840965.5834543388,162763.59336251856,289437.82748440746,120255.47005385363,409693.2975382611,2413422.4743551183
24,1744917.2542451734,49522.1102040229,1819257.0096986373,167899.18122601457,297834.66199621593,123744.18225832988,421578.8442545458,2408735.035179198,1631694.4555229298,32230.75611154341,1675357.5682602627,167899.18122601457,297834.66199621593,123744.18225832988,421578.8442545458,2264835.593740823
25,1545922.8795686506,49959.33593027767,1621206.2726817122,171891.04281135133,304459.81645959144,126496.7978065361,430956.6142661275,2224053.929759191,1398481.8416352766,32042.605876891124,1442012.006673647,171891.04281135133,304459.81645959144,126496.7978065361,430956.6142661275,2044859.663751126
26,1057106.6027071457,50958.52264888323,1132636.932063068,174811.42684346056,310601.94179178064,129048.72467584582,439650.66646762646,1747099.025374155,959003.901353574,32683.457994428947,1001771.4048444135,174811.42684346056,310601.94179178064,129048.72467584582,439650.66646762646,1616233.4981555005
27,957894.4893045648,54841.73273136745,1034846.9629198367,176757.59995483034,315376.17890301166,131032.3220962299,446408.5009992416,1658013.0638739087,848990.1270186063,35972.36139760085,892237.1548265045,176757.59995483034,315376.17890301166,131032.3220962299,446408.5009992416,1515403.2557805765
28,459905.3974952697,55938.56738599479,536326.4386817273,177528.48986386886,318868.9367371905,132483.49120838087,451352.42794557137,1165207.3564911676,357353.974504691,36691.80862555287,399177.9123330212,177528.48986386886,318868.9367371905,132483.49120838087,451352.42794557137,1028058.8301424613
29,488645.53965154744,54948.82776305399,566642.4307836094,178091.59306248938,321196.5454717498,133450.56481071076,454647.1102824606,1199381.1341285594,364311.0801157769,34921.06207278655,406942.13324481196,178091.59306248938,321196.5454717498,133450.56481071076,454647.1102824606,1039680.8365897619
30,431811.5695361825,56047.804318315066,511186.83996597567,178890.1308256959,322118.5241360212,133833.62800122463,455952.15213724587,1146029.1229289174,311424.15972118836,35619.48331424228,354686.0733469759,178890.1308256959,322118.5241360212,133833.62800122463,455952.15213724587,989528.3563099176
31,486547.76186461287,57487.93026163641,568189.5332856224,179470.04535001557,322791.9914221071,134113.43982042617,456905.43124253326,1204565.0098781711,387571.49010411615,36462.843867488584,432294.7254898989,179470.04535001557,322791.9914221071,134113.43982042617,456905.43124253326,1068670.2020824477
32,166927.1272197167,58637.68886686914,249098.54995519653,179518.39695691725,323747.03671671945,134510.2415164053,458257.27823312476,886874.2251452386,102589.50882290908,37192.10074483835,147025.56628670194,179518.39695691725,323747.03671671945,134510.2415164053,458257.27823312476,784801.241476744
33,249242.33182857028,63432.40452172453,332931.3166817816,179518.39695691725,324440.61022475857,134798.40705769288,459239.01728245144,971688.7309211503,134590.85918742797,41400.030314861884,179782.91100816207,179518.39695691725,324440.61022475857,134798.40705769288,459239.01728245144,818540.3252475308
34,175397.64549535819,64701.052612159016,260760.4100456337,179518.39695691725,324498.4383911723,134822.43347260513,459320.87186377746,899599.6788663284,94714.72856749342,42228.03092115912,140810.62142464222,179518.39695691725,324498.4383911723,134822.43347260513,459320.87186377746,779649.8902453369
35,139250.19682791844,61316.517502534916,226320.2166691995,179518.39695691725,324498.4383911723,134822.43347260513,459320.87186377746,865159.4854898942,75195.10628707596,37943.4422898719,122212.91700136774,179518.39695691725,324498.4383911723,134822.43347260513,459320.87186377746,761052.1858220624
36,113347.17637126643,62542.84785258561,202158.59660937308,179518.39695691725,324498.4383911723,134822.43347260513,459320.87186377746,840997.8654300678,61207.47524048387,38702.31113566933,109165.64216906147,179518.39695691725,324498.4383911723,134822.43347260513,459320.87186377746,748004.9109897562
37,72427.74087321719,69064.70054962517,163015.389516086,179518.39695691725,324498.4383911723,134822.43347260513,459320.87186377746,801854.6583367807,39110.980071537284,44769.39843133754,88028.31033868644,179518.39695691725,324498.4383911723,134822.43347260513,459320.87186377746,726867.5791593811
38,43107.86243939427,70445.99456061768,135507.26405512044,179518.39695691725,324498.4383911723,134822.43347260513,459320.87186377746,774346.5328758152,23278.24571727291,45664.786399964294,73173.92258976503,179518.39695691725,324498.4383911723,134822.43347260513,459320.87186377746,712013.1914104597
39,45997.63374838137,67961.00886475692,140245.02339642207,179518.39695691725,324498.4383911723,134822.43347260513,459320.87186377746,779084.2922171168,24838.722224125944,42193.4483767056,75732.31263406792,179518.39695691725,324498.4383911723,134822.43347260513,459320.87186377746,714571.5814547626
