Strategy,lifecycle_infrastructure,environmental_restoration,safety,total_cost,aesthetic_benefit,avoided_economic_losses,net_benefit
INN,0,0,0,0,0,0,0
INC,28122963.82,2199731.4,1319032.498,31641727.72,547432.7364,19843946.93,-11250348.05
INA,32115948.6,4003428.946,2460288.818,38579666.36,788899.7734,36545617.28,-1245149.31
ICN,27545512.01,2199731.4,1319032.498,31064275.91,547432.7364,41568990.5,11052147.33
IAN,31642930.52,4003428.946,2460288.818,38106648.28,788899.7734,76555557.36,39237808.85
JCC,31809844.81,4399462.8,2638064.997,38847372.61,1094865.473,61412937.43,23660430.3
ICC,55668475.83,4399462.8,2638064.997,62706003.63,1094865.473,61412937.43,-198200.7236
JAA,36694844.42,8006857.892,4920577.635,49622279.95,1577799.547,113101174.6,65056694.2
IAA,63758879.12,8006857.892,4920577.635,76686314.65,1577799.547,113101174.6,37992659.5
