Strategy,lifecycle_infrastructure,environmental_restoration,safety,total_cost,aesthetic_benefit,avoided_economic_losses,net_benefit
INN,0,0,0,0,0,0,0
INC,21537267.32,1422186.244,832488.95,23791942.51,428482.4443,5633312.966,-17730147.1
INA,31280977.11,2968567.363,1774013.982,36023558.46,766942.446,11876094.53,-23380521.49
ICN,21068116.8,1422186.244,832488.95,23322791.99,428482.4443,11800632.91,-11093676.64
IAN,30897813.91,2968567.363,1774013.982,35640395.26,766942.446,24877977.27,-9995475.548
JCC,24307815.98,2844372.488,1664977.9,28817166.37,856964.8885,17433945.87,-10526255.61
ICC,42605384.12,2844372.488,1664977.9,47114734.51,856964.8885,17433945.87,-28823823.75
JAA,35896399.02,5937134.726,3548027.963,45381561.71,1533884.892,36754071.79,-7093605.026
IAA,62178791.02,5937134.726,3548027.963,71663953.71,1533884.892,36754071.79,-33375997.03
