Strategy,lifecycle_infrastructure,environmental_restoration,safety,total_cost,aesthetic_benefit,avoided_economic_losses,net_benefit
INN,0,0,0,0,0,0,0
INC,5443231.089,159593.8329,74245.33783,5677070.26,122818.7418,844846.8427,-4709404.676
INA,26237960.45,835388.9242,389271.3902,27462620.77,640513.6472,4425612.878,-22396494.24
ICN,5304779.135,159593.8329,74245.33783,5538618.305,122818.7418,1769780.503,-3646019.061
IAN,26128288.95,835388.9242,389271.3902,27352949.27,640513.6472,9270749.431,-17441686.19
JCC,6104335.519,319187.6658,148490.6757,6572013.86,245637.4836,2614627.346,-3711749.031
ICC,10748010.22,319187.6658,148490.6757,11215688.57,245637.4836,2614627.346,-8355423.736
JAA,30532260.92,1670777.848,778542.7805,32981581.55,1281027.294,13696362.31,-18004191.94
IAA,52366249.4,1670777.848,778542.7805,54815570.03,1281027.294,13696362.31,-39838180.43
