Strategy,lifecycle_infrastructure,environmental_restoration,safety,total_cost,aesthetic_benefit,avoided_economic_losses,net_benefit
INN,7209610.569,0,2811034.422,10020644.99,0,0,-10020644.99
INC,35332574.39,2199731.4,4130066.921,41662372.71,547432.7364,11024414.96,-30090525.02
INA,39325559.17,4003428.946,5271323.24,48600311.35,788899.7734,20303120.71,-27508290.87
ICN,34755122.58,2199731.4,4130066.921,41084920.9,547432.7364,23093883.61,-17443604.55
IAN,38852541.09,4003428.946,5271323.24,48127293.28,788899.7734,42530865.2,-4807528.306
JCC,39019455.38,4399462.8,5449099.419,48868017.6,1094865.473,34118298.57,-13654853.55
ICC,62878086.4,4399462.8,5449099.419,72726648.62,1094865.473,34118298.57,-37513484.57
JAA,43904454.99,8006857.892,7731612.057,59642924.94,1577799.547,62833985.91,4768860.514
IAA,70968489.69,8006857.892,7731612.057,86706959.64,1577799.547,62833985.91,-22295174.18
