Strategy,lifecycle_infrastructure,environmental_restoration,safety,total_cost,aesthetic_benefit,avoided_economic_losses,net_benefit
INN,7209610.569,0,2811034.422,10020644.99,0,0,-10020644.99
INC,35332574.39,2199731.4,4130066.921,41662372.71,547432.7364,13229297.95,-27885642.03
INA,39325559.17,4003428.946,5271323.24,48600311.35,788899.7734,24363744.85,-23447666.73
ICN,34755122.58,2199731.4,4130066.921,41084920.9,547432.7364,27712660.34,-12824827.83
IAN,38852541.09,4003428.946,5271323.24,48127293.28,788899.7734,51037038.24,3698644.734
JCC,39019455.38,4399462.8,5449099.419,48868017.6,1094865.473,40941958.29,-6831193.839
ICC,62878086.4,4399462.8,5449099.419,72726648.62,1094865.473,40941958.29,-30689824.86
JAA,43904454.99,8006857.892,7731612.057,59642924.94,1577799.547,75400783.09,17335657.7
IAA,70968489.69,8006857.892,7731612.057,86706959.64,1577799.547,75400783.09,-9728377.002
