Strategy,lifecycle_infrastructure,environmental_restoration,safety,total_cost,aesthetic_benefit,avoided_economic_losses,net_benefit
INN,0,0,0,0,0,0,0
INC,12159990.61,565125.6812,308428.5688,13033544.86,254367.1932,4862053.864,-7917123.8
INA,29381721.38,1675351.517,924342.3044,31981415.21,718271.8723,14488191.39,-16774951.94
ICN,11870822.8,565125.6812,308428.5688,12744377.05,254367.1932,10185003.6,-2305006.259
IAN,29148671.69,1675351.517,924342.3044,31748365.51,718271.8723,30349783.36,-680310.2749
JCC,13676475.19,1130251.362,616857.1377,15423583.69,508734.3863,15047057.46,132208.162
ICC,24030813.41,1130251.362,616857.1377,25777921.91,508734.3863,15047057.46,-10222130.06
JAA,33970579.82,3350703.034,1848684.609,39169967.46,1436543.745,44837974.75,7104551.033
IAA,58530393.07,3350703.034,1848684.609,63729780.71,1436543.745,44837974.75,-17455262.22
