Strategy,lifecycle_infrastructure,environmental_restoration,safety,total_cost,aesthetic_benefit,avoided_economic_losses,net_benefit
INN,0,0,0,0,0,0,0
INC,7744283.56,276739.654,139624.4258,8160647.64,168991.2889,1525824.289,-6465832.063
INA,27712025.53,1123555.543,569445.0475,29405026.12,676674.1774,6207844.85,-22520507.09
ICN,7551870.466,276739.654,139624.4258,7968234.546,168991.2889,3196288.298,-4602954.958
IAN,27558793.84,1123555.543,569445.0475,29251794.43,676674.1774,13004159.13,-15570961.12
JCC,8693845.29,553479.308,279248.8517,9526573.449,337982.5778,4722112.587,-4466478.285
ICC,15296154.03,553479.308,279248.8517,16128882.19,337982.5778,4722112.587,-11068787.02
JAA,32172983.64,2247111.087,1138890.095,35558984.83,1353348.355,19212003.98,-14993632.49
IAA,55270819.37,2247111.087,1138890.095,58656820.55,1353348.355,19212003.98,-38091468.21
