Strategy,lifecycle_infrastructure,environmental_restoration,safety,total_cost,aesthetic_benefit,avoided_economic_losses,net_benefit
INN,0,0,0,0,0,0,0
INC,21627916,1422186.244,901875.2447,23951977.49,428482.4443,8459969.448,-15063525.6
INA,31371625.79,2968567.363,1843400.276,36183593.43,766942.446,17814141.79,-17602509.19
ICN,21158765.47,1422186.244,901875.2447,23482826.96,428482.4443,18285934.63,-4768409.885
IAN,30988462.58,2968567.363,1843400.276,35800430.22,766942.446,38550226.04,3516738.267
JCC,24398464.65,2844372.488,1734364.195,28977201.34,856964.8885,26735904.08,-1384332.373
ICC,42696032.8,2844372.488,1734364.195,47274769.48,856964.8885,26735904.08,-19681900.51
JAA,35987047.7,5937134.726,3617414.257,45541596.68,1533884.892,56364367.83,12356656.04
IAA,62269439.7,5937134.726,3617414.257,71823988.68,1533884.892,56364367.83,-13925735.96
