Strategy,lifecycle_infrastructure,environmental_restoration,safety,total_cost,aesthetic_benefit,avoided_economic_losses,net_benefit
INN,893651.3323,0,615704.5004,1509355.833,0,0,-10124964.73
INC,6336882.422,159593.8329,689949.8382,7186426.093,122818.7418,1267270.264,-21270993.05
INA,27131611.78,835388.9242,1004975.891,28971976.6,640513.6472,6638419.318,-11265794.3
ICN,6198430.467,159593.8329,689949.8382,7047974.138,122818.7418,2654670.755,1031502.342
IAN,27021940.28,835388.9242,1004975.891,28862305.1,640513.6472,13906124.15,29217163.85
JCC,6997986.851,319187.6658,764195.176,8081369.693,245637.4836,3921941.019,13639785.31
ICC,11641661.56,319187.6658,764195.176,12725044.4,245637.4836,3921941.019,-10218845.71
JAA,31425912.25,1670777.848,1394247.281,34490937.38,1281027.294,20544543.46,55036049.24
IAA,53259900.74,1670777.848,1394247.281,56324925.87,1281027.294,20544543.46,27972014.54
