Strategy,lifecycle_infrastructure,environmental_restoration,safety,total_cost,aesthetic_benefit,avoided_economic_losses,net_benefit
INN,0,0,0,0,0,0,0
INC,21537267.32,1422186.244,832488.95,23791942.51,599875.422,8449969.448,-14742097.64
INA,31280977.11,2968567.363,1774013.982,36023558.46,1073719.424,17814141.79,-17135697.25
ICN,21068116.8,1422186.244,832488.95,23322791.99,599875.422,17700949.36,-5021967.208
IAN,30897813.91,2968567.363,1774013.982,35640395.26,1073719.424,37316965.9,2750290.064
JCC,24307815.98,2844372.488,1664977.9,28817166.37,1199750.844,26150918.81,-1466496.716
ICC,42605384.12,2844372.488,1664977.9,47114734.51,1199750.844,26150918.81,-19764064.86
JAA,35896399.02,5937134.726,3548027.963,45381561.71,2147438.849,55131107.69,11896984.83
IAA,62178791.02,5937134.726,3548027.963,71663953.71,2147438.849,55131107.69,-14385407.17
