Strategy,lifecycle_infrastructure,environmental_restoration,safety,total_cost,aesthetic_benefit,avoided_economic_losses,net_benefit
INN,0,0,0,0,0,0,0
INC,12159990.61,565125.6812,308428.5688,13033544.86,254367.1932,3241369.243,-9537808.424
INA,29381721.38,1675351.517,924342.3044,31981415.21,718271.8723,9658794.261,-21604349.08
ICN,11870822.8,565125.6812,308428.5688,12744377.05,254367.1932,6790002.4,-5700007.457
IAN,29148671.69,1675351.517,924342.3044,31748365.51,718271.8723,20233188.91,-10796904.73
JCC,13676475.19,1130251.362,616857.1377,15423583.69,508734.3863,10031371.64,-4883477.661
ICC,24030813.41,1130251.362,616857.1377,25777921.91,508734.3863,10031371.64,-15237815.88
JAA,33970579.82,3350703.034,1848684.609,39169967.46,1436543.745,29891983.17,-7841440.548
IAA,58530393.07,3350703.034,1848684.609,63729780.71,1436543.745,29891983.17,-32401253.8
