Strategy,lifecycle_infrastructure,environmental_restoration,safety,total_cost,aesthetic_benefit,avoided_economic_losses,net_benefit
INN,0,0,0,0,0,0,0
INC,21397022.8,1085571.66,607041.7782,23089636.24,426999.2093,6311719.136,-16350917.9
INA,31246038.21,2631796.758,1547951.699,35425786.66,766942.446,15672847.61,-18985996.6
ICN,20897896.74,1085571.66,607041.7782,22590510.18,426999.2093,13221754.41,-8941756.561
IAN,30832841.89,2631796.758,1547951.699,35012590.35,766942.446,32831394.67,-1414253.232
JCC,24084600.31,2171143.32,1214083.556,27469827.18,853998.4186,19533473.55,-7082355.219
ICC,42294919.55,2171143.32,1214083.556,45680146.42,853998.4186,19533473.55,-25292674.46
JAA,35796488.1,5263593.515,3095903.398,44155985.01,1533884.892,48504242.28,5882142.164
IAA,62078880.1,5263593.515,3095903.398,70438377.01,1533884.892,48504242.28,-20400249.84
