Strategy,lifecycle_infrastructure,environmental_restoration,safety,total_cost,aesthetic_benefit,avoided_economic_losses,net_benefit
INN,0,0,0,0,0,0,0
INC,21537267.32,1422186.244,832488.95,23791942.51,428482.4443,11266625.93,-12096834.13
INA,31280977.11,2968567.363,1774013.982,36023558.46,766942.446,23752189.05,-11504426.96
ICN,21068116.8,1422186.244,832488.95,23322791.99,428482.4443,23601265.82,706956.2701
IAN,30897813.91,2968567.363,1774013.982,35640395.26,766942.446,49755954.53,14882501.72
JCC,24307815.98,2844372.488,1664977.9,28817166.37,856964.8885,34867891.75,6907690.265
ICC,42605384.12,2844372.488,1664977.9,47114734.51,856964.8885,34867891.75,-11389877.87
JAA,35896399.02,5937134.726,3548027.963,45381561.71,1533884.892,73508143.58,29660466.77
IAA,62178791.02,5937134.726,3548027.963,71663953.71,1533884.892,73508143.58,3378074.767
