Strategy,lifecycle_infrastructure,environmental_restoration,safety,total_cost,aesthetic_benefit,avoided_economic_losses,net_benefit
INN,5029480,0,2097282.72,7126762.72,0,0,-7126762.72
INC,26566747.32,1422186.244,2929771.67,30918705.24,257089.4666,8449969.448,-22211646.33
INA,36310457.11,2968567.363,3871296.702,43150321.18,460165.4676,17814141.79,-24876013.92
ICN,26097596.8,1422186.244,2929771.67,30449554.71,257089.4666,17700949.36,-12491515.88
IAN,35927293.91,2968567.363,3871296.702,42767157.97,460165.4676,37316965.9,-4990026.602
JCC,29337295.98,2844372.488,3762260.62,35943929.09,514178.9331,26150918.81,-9278831.347
ICC,47634864.12,2844372.488,3762260.62,54241497.23,514178.9331,26150918.81,-27576399.49
JAA,40925879.02,5937134.726,5645310.683,52508324.43,920330.9352,55131107.69,3543114.195
IAA,67208271.02,5937134.726,5645310.683,78790716.43,920330.9352,55131107.69,-22739277.8
