Strategy,lifecycle_infrastructure,environmental_restoration,safety,total_cost,aesthetic_benefit,avoided_economic_losses,net_benefit
INN,0,0,0,0,0,0,0
INC,12159990.61,565125.6812,308428.5688,13033544.86,254367.1932,4321825.657,-8457352.01
INA,29381721.38,1675351.517,924342.3044,31981415.21,718271.8723,12878392.35,-18384750.99
ICN,11870822.8,565125.6812,308428.5688,12744377.05,254367.1932,9053336.533,-3436673.324
IAN,29148671.69,1675351.517,924342.3044,31748365.51,718271.8723,26977585.21,-4052508.429
JCC,13676475.19,1130251.362,616857.1377,15423583.69,508734.3863,13375162.19,-1539687.114
ICC,24030813.41,1130251.362,616857.1377,25777921.91,508734.3863,13375162.19,-11894025.33
JAA,33970579.82,3350703.034,1848684.609,39169967.46,1436543.745,39855977.56,2122553.842
IAA,58530393.07,3350703.034,1848684.609,63729780.71,1436543.745,39855977.56,-22437259.41
