Strategy,lifecycle_infrastructure,environmental_restoration,safety,total_cost,aesthetic_benefit,avoided_economic_losses,net_benefit
INN,2385365.407,0,1202491.303,3587856.71,0,0,-3587856.71
INC,14545356.01,565125.6812,1510919.872,16621401.57,254367.1932,3241369.243,-13125665.13
INA,31767086.79,1675351.517,2126833.608,35569271.92,718271.8723,9658794.261,-25192205.78
ICN,14256188.21,565125.6812,1510919.872,16332233.76,254367.1932,6790002.4,-9287864.169
IAN,31534037.09,1675351.517,2126833.608,35336222.22,718271.8723,20233188.91,-14384761.44
JCC,16061840.6,1130251.362,1819348.441,19011440.4,508734.3863,10031371.64,-8471334.37
ICC,26416178.82,1130251.362,1819348.441,29365778.62,508734.3863,10031371.64,-18825672.59
JAA,36355945.23,3350703.034,3051175.912,42757824.17,1436543.745,29891983.17,-11429297.26
IAA,60915758.48,3350703.034,3051175.912,67317637.42,1436543.745,29891983.17,-35989110.51
