Strategy,lifecycle_infrastructure,environmental_restoration,safety,total_cost,aesthetic_benefit,avoided_economic_losses,net_benefit
INN,5029480,0,2097282.72,7126762.72,0,0,-7126762.72
INC,26566747.32,1422186.244,2929771.67,30918705.24,428482.4443,12674954.17,-17815268.62
INA,36310457.11,2968567.363,3871296.702,43150321.18,766942.446,26721212.68,-15662166.05
ICN,26097596.8,1422186.244,2929771.67,30449554.71,428482.4443,26551424.04,-3469648.223
IAN,35927293.91,2968567.363,3871296.702,42767157.97,766942.446,55975448.85,13975233.32
JCC,29337295.98,2844372.488,3762260.62,35943929.09,856964.8885,39226378.22,4139414.014
ICC,47634864.12,2844372.488,3762260.62,54241497.23,856964.8885,39226378.22,-14158154.13
JAA,40925879.02,5937134.726,5645310.683,52508324.43,1533884.892,82696661.53,31722221.99
IAA,67208271.02,5937134.726,5645310.683,78790716.43,1533884.892,82696661.53,5439829.995
