Strategy,lifecycle_infrastructure,environmental_restoration,safety,total_cost,aesthetic_benefit,avoided_economic_losses,net_benefit
INN,7209610.569,0,2915354.157,10124964.73,0,0,-10124964.73
INC,35332574.39,2199731.4,4130066.921,41662372.71,547432.7364,19843946.93,-21270993.05
INA,39325559.17,4003428.946,5271323.24,48600311.35,788899.7734,36545617.28,-11265794.3
ICN,34755122.58,2199731.4,4130066.921,41084920.9,547432.7364,41568990.5,1031502.342
IAN,38852541.09,4003428.946,5271323.24,48127293.28,788899.7734,76555557.36,29217163.85
JCC,39019455.38,4399462.8,5449099.419,48868017.6,1094865.473,61412937.43,13639785.31
ICC,62878086.4,4399462.8,5449099.419,72726648.62,1094865.473,61412937.43,-10218845.71
JAA,43904454.99,8006857.892,7731612.057,59642924.94,1577799.547,113101174.6,55036049.24
IAA,70968489.69,8006857.892,7731612.057,86706959.64,1577799.547,113101174.6,27972014.54
