Strategy,lifecycle_infrastructure,environmental_restoration,safety,total_cost,aesthetic_benefit,avoided_economic_losses,net_benefit
INN,1361511.693,0,818092.4494,2179604.142,0,0,-2179604.142
INC,9105795.253,276739.654,957716.8752,10340251.78,168991.2889,1525824.289,-8645436.204
INA,29073537.22,1123555.543,1387537.497,31584630.26,676674.1774,6207844.85,-24700111.23
ICN,8913382.158,276739.654,957716.8752,10147838.69,168991.2889,3196288.298,-6782559.1
IAN,28920305.53,1123555.543,1387537.497,31431398.57,676674.1774,13004159.13,-17750565.27
JCC,10055356.98,553479.308,1097341.301,11706177.59,337982.5778,4722112.587,-6646082.427
ICC,16657665.72,553479.308,1097341.301,18308486.33,337982.5778,4722112.587,-13248391.16
JAA,33534495.34,2247111.087,1956982.544,37738588.97,1353348.355,19212003.98,-17173236.63
IAA,56632331.06,2247111.087,1956982.544,60836424.69,1353348.355,19212003.98,-40271072.36
