Strategy,lifecycle_infrastructure,environmental_restoration,safety,total_cost,aesthetic_benefit,avoided_economic_losses,net_benefit
INN,7209610.569,0,2811034.422,7209610.569,0,0,-7209610.569
INC,35332574.39,2199731.4,4130066.921,38079738.53,547432.7364,19843946.93,-17688358.86
INA,39325559.17,4003428.946,5271323.24,44117887.89,788899.7734,36545617.28,-6783370.836
ICN,34755122.58,2199731.4,4130066.921,37502286.72,547432.7364,41568990.5,4614136.52
IAN,38852541.09,4003428.946,5271323.24,43644869.81,788899.7734,76555557.36,33699587.32
JCC,39019455.38,4399462.8,5449099.419,44513783.65,1094865.473,61412937.43,17994019.25
ICC,62878086.4,4399462.8,5449099.419,68372414.67,1094865.473,61412937.43,-5864611.77
JAA,43904454.99,8006857.892,7731612.057,53489112.43,1577799.547,113101174.6,61189861.72
IAA,70968489.69,8006857.892,7731612.057,80553147.13,1577799.547,113101174.6,34125827.02
