Strategy,lifecycle_infrastructure,environmental_restoration,safety,total_cost,aesthetic_benefit,avoided_economic_losses,net_benefit
INN,893651.3323,0,615704.5004,1509355.833,0,0,-1509355.833
INC,6336882.422,159593.8329,689949.8382,7186426.093,122818.7418,704039.0356,-6359568.315
INA,27131611.78,835388.9242,1004975.891,28971976.6,640513.6472,3688010.732,-24643452.22
ICN,6198430.467,159593.8329,689949.8382,7047974.138,122818.7418,1474817.086,-5450338.31
IAN,27021940.28,835388.9242,1004975.891,28862305.1,640513.6472,7725624.526,-20496166.93
JCC,6997986.851,319187.6658,764195.176,8081369.693,245637.4836,2178856.121,-5656876.088
ICC,11641661.56,319187.6658,764195.176,12725044.4,245637.4836,2178856.121,-10300550.79
JAA,31425912.25,1670777.848,1394247.281,34490937.38,1281027.294,11413635.26,-21796274.83
IAA,53259900.74,1670777.848,1394247.281,56324925.87,1281027.294,11413635.26,-43630263.31
