Strategy,lifecycle_infrastructure,environmental_restoration,safety,total_cost,aesthetic_benefit,avoided_economic_losses,net_benefit
INN,0,0,0,0,0,0,0
INC,12159990.61,565125.6812,308428.5688,13033544.86,254367.1932,540228.2072,-12238949.46
INA,29381721.38,1675351.517,924342.3044,31981415.21,718271.8723,1609799.043,-29653344.29
ICN,11870822.8,565125.6812,308428.5688,12744377.05,254367.1932,1131667.067,-11358342.79
IAN,29148671.69,1675351.517,924342.3044,31748365.51,718271.8723,3372198.151,-27657895.49
JCC,13676475.19,1130251.362,616857.1377,15423583.69,508734.3863,1671895.274,-13242954.03
ICC,24030813.41,1130251.362,616857.1377,25777921.91,508734.3863,1671895.274,-23597292.25
JAA,33970579.82,3350703.034,1848684.609,39169967.46,1436543.745,4981997.195,-32751426.52
IAA,58530393.07,3350703.034,1848684.609,63729780.71,1436543.745,4981997.195,-57311239.77
